raceId,seriesId,season,trackId,layoutId,trackSafety,race_date,name,championship,reputation,reward,wet
1130,6,1925,2,2,700,1925-04-12,Preteky Formula 3,True,166,166666,1.0
1131,1,1925,2,2,700,1925-05-17,Preteky Formula 1,True,1000,1000000,1.0
1132,3,1925,2,2,700,1925-05-17,Preteky Formula E,True,166,166666,1.0
1133,5,1925,2,2,700,1925-05-17,Preteky Formula 2,True,250,250000,1.0
1134,6,1925,3,3,500,1925-05-17,Preteky Formula 3,True,166,166666,1.0
1135,1,1925,3,3,500,1925-06-21,Preteky Formula 1,True,1000,1000000,1.0
1136,3,1925,3,3,500,1925-06-21,Preteky Formula E,True,166,166666,1.0
1137,5,1925,3,3,500,1925-06-21,Preteky Formula 2,True,250,250000,1.0
1138,6,1925,3,3,500,1925-06-21,Preteky Formula 3,True,166,166666,1.0
1139,1,1925,2,2,700,1925-07-26,Preteky Formula 1,True,1000,1000000,1.0
1140,3,1925,0,0,55,1925-07-26,Preteky Formula E,True,166,166666,1.05
1141,5,1925,2,2,700,1925-07-26,Preteky Formula 2,True,250,250000,1.0
1142,6,1925,2,2,700,1925-07-26,Preteky Formula 3,False,166,166666,1.0
1143,1,1925,1,1,244,1925-08-30,Preteky Formula 1,True,1000,1000000,1.0
1144,3,1925,2,2,700,1925-08-30,Preteky Formula E,True,166,166666,1.0
1145,5,1925,1,1,244,1925-08-30,Preteky Formula 2,True,250,250000,1.07
1146,6,1925,2,2,700,1925-08-30,Preteky Formula 3,True,166,166666,1.0
1147,1,1925,0,0,55,1925-10-04,Preteky Formula 1,True,1000,1000000,1.0
1148,3,1925,2,2,700,1925-10-04,Preteky Formula E,True,166,166666,1.0
1149,5,1925,1,1,244,1925-10-04,Preteky Formula 2,True,250,250000,1.0
1150,6,1925,2,2,700,1925-10-04,Preteky Formula 3,True,166,166666,1.0
1151,1,1925,1,1,244,1925-11-08,Preteky Formula 1,True,1000,1000000,1.0
1152,3,1925,1,1,244,1925-11-08,Preteky Formula E,True,166,166666,1.0
1153,5,1925,1,1,244,1925-11-08,Preteky Formula 2,True,250,250000,1.0
1154,6,1925,1,1,244,1925-11-08,Preteky Formula 3,True,166,166666,1.0
1155,1,1925,2,2,700,1925-12-13,Preteky Formula 1,True,1000,1000000,1.23
1156,3,1925,3,3,500,1925-12-13,Preteky Formula E,True,166,166666,1.0
1157,5,1925,2,2,700,1925-12-13,Preteky Formula 2,True,250,250000,1.0
1158,6,1925,3,3,500,1925-12-13,Preteky Formula 3,True,166,166666,1.0
1159,1,1926,0,0,55,1926-01-31,Preteky Formula 1,True,1000,1000000,1.0
1160,3,1926,1,1,244,1926-01-31,Preteky Formula E,True,166,166666,1.0
1161,5,1926,1,1,244,1926-01-31,Preteky Formula 2,True,250,250000,1.0
1162,6,1926,3,3,500,1926-01-31,Preteky Formula 3,True,166,166666,1.0
1163,1,1926,3,3,500,1926-03-07,Preteky Formula 1,True,1000,1000000,1.0
1164,3,1926,1,1,244,1926-03-07,Preteky Formula E,True,166,166666,1.09
1165,5,1926,2,2,700,1926-03-07,Preteky Formula 2,True,250,250000,1.32
1166,6,1926,0,0,55,1926-03-07,Preteky Formula 3,True,166,166666,1.0
1167,1,1926,2,2,700,1926-04-11,Preteky Formula 1,True,1000,1000000,1.0
1168,3,1926,2,2,700,1926-04-11,Preteky Formula E,True,166,166666,1.33
1169,5,1926,2,2,700,1926-04-11,Preteky Formula 2,True,250,250000,1.0
1170,6,1926,2,2,700,1926-04-11,Preteky Formula 3,True,166,166666,1.0
1171,1,1926,3,3,500,1926-05-16,Preteky Formula 1,True,1000,1000000,1.0
1172,3,1926,2,2,700,1926-05-16,Preteky Formula E,True,166,166666,1.0
1173,5,1926,2,2,700,1926-05-16,Preteky Formula 2,True,250,250000,1.0
1174,6,1926,0,0,55,1926-05-16,Preteky Formula 3,True,166,166666,1.26
1175,1,1926,3,3,500,1926-06-20,Preteky Formula 1,True,1000,1000000,1.0
1176,3,1926,0,0,55,1926-06-20,Preteky Formula E,True,166,166666,1.0
1177,5,1926,3,3,500,1926-06-20,Preteky Formula 2,True,250,250000,1.42
1178,6,1926,0,0,55,1926-06-20,Preteky Formula 3,True,166,166666,1.0
1179,1,1926,0,0,55,1926-07-25,Preteky Formula 1,True,1000,1000000,1.0
1180,3,1926,0,0,55,1926-07-25,Preteky Formula E,True,166,166666,1.0
1181,5,1926,2,2,700,1926-07-25,Preteky Formula 2,True,250,250000,1.0
1182,6,1926,0,0,55,1926-07-25,Preteky Formula 3,False,166,166666,1.0
1183,1,1926,3,3,500,1926-08-29,Preteky Formula 1,True,1000,1000000,1.0
1184,3,1926,3,3,500,1926-08-29,Preteky Formula E,True,166,166666,1.0
1185,5,1926,2,2,700,1926-08-29,Preteky Formula 2,True,250,250000,1.0
1186,6,1926,3,3,500,1926-08-29,Preteky Formula 3,True,166,166666,1.0
1187,1,1926,1,1,244,1926-10-03,Preteky Formula 1,True,1000,1000000,1.0
1188,3,1926,1,1,244,1926-10-03,Preteky Formula E,True,166,166666,1.0
1189,5,1926,1,1,244,1926-10-03,Preteky Formula 2,True,250,250000,1.27
1190,6,1926,0,0,55,1926-10-03,Preteky Formula 3,True,166,166666,1.0
1191,1,1926,1,1,244,1926-11-07,Preteky Formula 1,True,1000,1000000,1.0
1192,3,1926,1,1,244,1926-11-07,Preteky Formula E,True,166,166666,1.0
1193,5,1926,0,0,55,1926-11-07,Preteky Formula 2,True,250,250000,1.0
1194,6,1926,2,2,700,1926-11-07,Preteky Formula 3,True,166,166666,1.0
1195,1,1926,1,1,244,1926-12-12,Preteky Formula 1,True,1000,1000000,1.0
1196,3,1926,3,3,500,1926-12-12,Preteky Formula E,True,166,166666,1.0
1197,5,1926,1,1,244,1926-12-12,Preteky Formula 2,True,250,250000,1.0
1198,6,1926,0,0,55,1926-12-12,Preteky Formula 3,True,166,166666,1.0
1199,1,1927,1,1,244,1927-01-30,Preteky Formula 1,True,1000,1000000,1.44
1200,3,1927,1,1,244,1927-01-30,Preteky Formula E,True,166,166666,1.02
1201,5,1927,2,2,700,1927-01-30,Preteky Formula 2,True,250,250000,1.0
1202,6,1927,1,1,244,1927-01-30,Preteky Formula 3,True,166,166666,1.0
1203,1,1927,0,0,55,1927-03-06,Preteky Formula 1,True,1000,1000000,1.0
1204,3,1927,1,1,244,1927-03-06,Preteky Formula E,True,166,166666,1.0
1205,5,1927,3,3,500,1927-03-06,Preteky Formula 2,True,250,250000,1.0
1206,6,1927,2,2,700,1927-03-06,Preteky Formula 3,True,166,166666,1.0
1207,1,1927,1,1,244,1927-04-10,Preteky Formula 1,True,1000,1000000,1.0
1208,3,1927,3,3,500,1927-04-10,Preteky Formula E,True,166,166666,1.0
1209,5,1927,3,3,500,1927-04-10,Preteky Formula 2,True,250,250000,1.0
1210,6,1927,2,2,700,1927-04-10,Preteky Formula 3,True,166,166666,1.0
1211,1,1927,0,0,55,1927-05-15,Preteky Formula 1,True,1000,1000000,1.0
1212,3,1927,3,3,500,1927-05-15,Preteky Formula E,True,166,166666,1.0
1213,5,1927,1,1,244,1927-05-15,Preteky Formula 2,True,250,250000,1.0
1214,6,1927,0,0,55,1927-05-15,Preteky Formula 3,True,166,166666,1.0
1215,1,1927,3,3,500,1927-06-19,Preteky Formula 1,True,1000,1000000,1.0
1216,3,1927,2,2,700,1927-06-19,Preteky Formula E,True,166,166666,1.13
1217,5,1927,2,2,700,1927-06-19,Preteky Formula 2,True,250,250000,1.0
1218,6,1927,2,2,700,1927-06-19,Preteky Formula 3,True,166,166666,1.0
1219,1,1927,1,1,244,1927-07-24,Preteky Formula 1,True,1000,1000000,1.0
1220,3,1927,2,2,700,1927-07-24,Preteky Formula E,True,166,166666,1.0
1221,5,1927,3,3,500,1927-07-24,Preteky Formula 2,True,250,250000,1.0
1222,6,1927,0,0,55,1927-07-24,Preteky Formula 3,False,166,166666,1.0
1223,1,1927,3,3,500,1927-08-28,Preteky Formula 1,True,1000,1000000,1.1
1224,3,1927,0,0,55,1927-08-28,Preteky Formula E,True,166,166666,1.0
1225,5,1927,1,1,244,1927-08-28,Preteky Formula 2,True,250,250000,1.18
1226,6,1927,1,1,244,1927-08-28,Preteky Formula 3,True,166,166666,1.29
1227,1,1927,3,3,500,1927-10-02,Preteky Formula 1,True,1000,1000000,1.0
1228,3,1927,2,2,700,1927-10-02,Preteky Formula E,True,166,166666,1.0
1229,5,1927,0,0,55,1927-10-02,Preteky Formula 2,True,250,250000,1.0
1230,6,1927,1,1,244,1927-10-02,Preteky Formula 3,True,166,166666,1.15
1231,1,1927,0,0,55,1927-11-06,Preteky Formula 1,True,1000,1000000,1.0
1232,3,1927,1,1,244,1927-11-06,Preteky Formula E,True,166,166666,1.0
1233,5,1927,3,3,500,1927-11-06,Preteky Formula 2,True,250,250000,1.0
1234,6,1927,0,0,55,1927-11-06,Preteky Formula 3,True,166,166666,1.0
1235,1,1927,1,1,244,1927-12-11,Preteky Formula 1,True,1000,1000000,1.0
1236,3,1927,3,3,500,1927-12-11,Preteky Formula E,True,166,166666,1.0
1237,5,1927,0,0,55,1927-12-11,Preteky Formula 2,True,250,250000,1.0
1238,6,1927,0,0,55,1927-12-11,Preteky Formula 3,True,166,166666,1.0
1239,1,1928,1,1,244,1928-01-29,Preteky Formula 1,True,1000,1000000,1.0
1240,3,1928,3,3,500,1928-01-29,Preteky Formula E,True,166,166666,1.0
1241,5,1928,2,2,700,1928-01-29,Preteky Formula 2,True,250,250000,1.0
1242,6,1928,0,0,55,1928-01-29,Preteky Formula 3,True,166,166666,1.0
1243,1,1928,3,3,500,1928-03-04,Preteky Formula 1,True,1000,1000000,1.0
1244,3,1928,2,2,700,1928-03-04,Preteky Formula E,True,166,166666,1.0
1245,5,1928,1,1,244,1928-03-04,Preteky Formula 2,True,250,250000,1.0
1246,6,1928,3,3,500,1928-03-04,Preteky Formula 3,True,166,166666,1.0
1247,1,1928,0,0,55,1928-04-08,Preteky Formula 1,True,1000,1000000,1.0
1248,3,1928,0,0,55,1928-04-08,Preteky Formula E,True,166,166666,1.0
1249,5,1928,2,2,700,1928-04-08,Preteky Formula 2,True,250,250000,1.0
1250,6,1928,1,1,244,1928-04-08,Preteky Formula 3,True,166,166666,1.0
1251,1,1928,1,1,244,1928-05-13,Preteky Formula 1,True,1000,1000000,1.0
1252,3,1928,0,0,55,1928-05-13,Preteky Formula E,True,166,166666,1.0
1253,5,1928,2,2,700,1928-05-13,Preteky Formula 2,True,250,250000,1.0
1254,6,1928,1,1,244,1928-05-13,Preteky Formula 3,True,166,166666,1.0
1255,1,1928,3,3,500,1928-06-17,Preteky Formula 1,True,1000,1000000,1.0
1256,3,1928,3,3,500,1928-06-17,Preteky Formula E,True,166,166666,1.0
1257,5,1928,1,1,244,1928-06-17,Preteky Formula 2,True,250,250000,1.0
1258,6,1928,2,2,700,1928-06-17,Preteky Formula 3,True,166,166666,1.0
1259,1,1928,3,3,500,1928-07-22,Preteky Formula 1,True,1000,1000000,1.0
1260,3,1928,3,3,500,1928-07-22,Preteky Formula E,True,166,166666,1.41
1261,5,1928,2,2,700,1928-07-22,Preteky Formula 2,True,250,250000,1.0
1262,6,1928,1,1,244,1928-07-22,Preteky Formula 3,False,166,166666,1.0
1263,1,1928,2,2,700,1928-08-26,Preteky Formula 1,True,1000,1000000,1.0
1264,3,1928,3,3,500,1928-08-26,Preteky Formula E,True,166,166666,1.0
1265,5,1928,0,0,55,1928-08-26,Preteky Formula 2,True,250,250000,1.0
1266,6,1928,3,3,500,1928-08-26,Preteky Formula 3,True,166,166666,1.0
1267,1,1928,1,1,244,1928-09-30,Preteky Formula 1,True,1000,1000000,1.0
1268,3,1928,3,3,500,1928-09-30,Preteky Formula E,True,166,166666,1.0
1269,5,1928,0,0,55,1928-09-30,Preteky Formula 2,True,250,250000,1.0
1270,6,1928,2,2,700,1928-09-30,Preteky Formula 3,True,166,166666,1.0
1271,1,1928,3,3,500,1928-11-04,Preteky Formula 1,True,1000,1000000,1.18
1272,3,1928,0,0,55,1928-11-04,Preteky Formula E,True,166,166666,1.0
1273,5,1928,3,3,500,1928-11-04,Preteky Formula 2,True,250,250000,1.0
1274,6,1928,2,2,700,1928-11-04,Preteky Formula 3,True,166,166666,1.0
1275,1,1928,2,2,700,1928-12-09,Preteky Formula 1,True,1000,1000000,1.0
1276,3,1928,2,2,700,1928-12-09,Preteky Formula E,True,166,166666,1.0
1277,5,1928,1,1,244,1928-12-09,Preteky Formula 2,True,250,250000,1.45
1278,6,1928,1,1,244,1928-12-09,Preteky Formula 3,True,166,166666,1.0
1279,1,1929,2,2,700,1929-02-03,Preteky Formula 1,True,1000,1000000,1.0
1280,3,1929,3,3,500,1929-02-03,Preteky Formula E,True,166,166666,1.0
1281,5,1929,2,2,700,1929-02-03,Preteky Formula 2,True,250,250000,1.0
1282,6,1929,1,1,244,1929-02-03,Preteky Formula 3,True,166,166666,1.0
1283,1,1929,0,0,55,1929-03-10,Preteky Formula 1,True,1000,1000000,1.0
1284,3,1929,3,3,500,1929-03-10,Preteky Formula E,True,166,166666,1.3599999999999999
1285,5,1929,2,2,700,1929-03-10,Preteky Formula 2,True,250,250000,1.0
1286,6,1929,0,0,55,1929-03-10,Preteky Formula 3,True,166,166666,1.0
1287,1,1929,1,1,244,1929-04-14,Preteky Formula 1,True,1000,1000000,1.0
1288,3,1929,0,0,55,1929-04-14,Preteky Formula E,True,166,166666,1.0
1289,5,1929,2,2,700,1929-04-14,Preteky Formula 2,True,250,250000,1.0
1290,6,1929,3,3,500,1929-04-14,Preteky Formula 3,True,166,166666,1.0
1291,1,1929,0,0,55,1929-05-19,Preteky Formula 1,True,1000,1000000,1.0
1292,3,1929,0,0,55,1929-05-19,Preteky Formula E,True,166,166666,1.37
1293,5,1929,3,3,500,1929-05-19,Preteky Formula 2,True,250,250000,1.0
1294,6,1929,2,2,700,1929-05-19,Preteky Formula 3,True,166,166666,1.0
1295,1,1929,0,0,55,1929-06-23,Preteky Formula 1,True,1000,1000000,1.0
1296,3,1929,0,0,55,1929-06-23,Preteky Formula E,True,166,166666,1.0
1297,5,1929,0,0,55,1929-06-23,Preteky Formula 2,True,250,250000,1.0
1298,6,1929,0,0,55,1929-06-23,Preteky Formula 3,True,166,166666,1.0
1299,1,1929,2,2,700,1929-07-28,Preteky Formula 1,True,1000,1000000,1.0
1300,3,1929,0,0,55,1929-07-28,Preteky Formula E,True,166,166666,1.0
1301,5,1929,2,2,700,1929-07-28,Preteky Formula 2,True,250,250000,1.0
1302,6,1929,3,3,500,1929-07-28,Preteky Formula 3,False,166,166666,1.0
1303,1,1929,3,3,500,1929-09-01,Preteky Formula 1,True,1000,1000000,1.0
1304,3,1929,3,3,500,1929-09-01,Preteky Formula E,True,166,166666,1.0
1305,5,1929,2,2,700,1929-09-01,Preteky Formula 2,True,250,250000,1.0
1306,6,1929,3,3,500,1929-09-01,Preteky Formula 3,True,166,166666,1.0
1307,1,1929,1,1,244,1929-10-06,Preteky Formula 1,True,1000,1000000,1.0
1308,3,1929,0,0,55,1929-10-06,Preteky Formula E,True,166,166666,1.0
1309,5,1929,0,0,55,1929-10-06,Preteky Formula 2,True,250,250000,1.0
1310,6,1929,0,0,55,1929-10-06,Preteky Formula 3,True,166,166666,1.0
1311,1,1929,1,1,244,1929-11-10,Preteky Formula 1,True,1000,1000000,1.0
1312,3,1929,3,3,500,1929-11-10,Preteky Formula E,True,166,166666,1.0
1313,5,1929,3,3,500,1929-11-10,Preteky Formula 2,True,250,250000,1.0
1314,6,1929,1,1,244,1929-11-10,Preteky Formula 3,True,166,166666,1.0
1315,1,1929,2,2,700,1929-12-15,Preteky Formula 1,True,1000,1000000,1.0
1316,3,1929,2,2,700,1929-12-15,Preteky Formula E,True,166,166666,1.0
1317,5,1929,0,0,55,1929-12-15,Preteky Formula 2,True,250,250000,1.0
1318,6,1929,2,2,700,1929-12-15,Preteky Formula 3,True,166,166666,1.0
1319,1,1930,0,0,55,1930-02-02,Preteky Formula 1,True,1000,1000000,1.23
1320,3,1930,2,2,700,1930-02-02,Preteky Formula E,True,166,166666,1.0
1321,5,1930,2,2,700,1930-02-02,Preteky Formula 2,True,250,250000,1.0
1322,6,1930,0,0,55,1930-02-02,Preteky Formula 3,True,166,166666,1.3599999999999999
1323,1,1930,2,2,700,1930-03-09,Preteky Formula 1,True,1000,1000000,1.0
1324,3,1930,1,1,244,1930-03-09,Preteky Formula E,True,166,166666,1.0
1325,5,1930,0,0,55,1930-03-09,Preteky Formula 2,True,250,250000,1.0
1326,6,1930,0,0,55,1930-03-09,Preteky Formula 3,True,166,166666,1.0
1327,1,1930,3,3,500,1930-04-13,Preteky Formula 1,True,1000,1000000,1.0
1328,3,1930,0,0,55,1930-04-13,Preteky Formula E,True,166,166666,1.0
1329,5,1930,0,0,55,1930-04-13,Preteky Formula 2,True,250,250000,1.0
1330,6,1930,1,1,244,1930-04-13,Preteky Formula 3,True,166,166666,1.0
1331,1,1930,3,3,500,1930-05-18,Preteky Formula 1,True,1000,1000000,1.0
1332,3,1930,3,3,500,1930-05-18,Preteky Formula E,True,166,166666,1.0
1333,5,1930,1,1,244,1930-05-18,Preteky Formula 2,True,250,250000,1.0
1334,6,1930,1,1,244,1930-05-18,Preteky Formula 3,True,166,166666,1.0
1335,1,1930,2,2,700,1930-06-22,Preteky Formula 1,True,1000,1000000,1.0
1336,3,1930,0,0,55,1930-06-22,Preteky Formula E,True,166,166666,1.0
1337,5,1930,0,0,55,1930-06-22,Preteky Formula 2,True,250,250000,1.0
1338,6,1930,2,2,700,1930-06-22,Preteky Formula 3,True,166,166666,1.04
1339,1,1930,0,0,55,1930-07-27,Preteky Formula 1,True,1000,1000000,1.0
1340,3,1930,3,3,500,1930-07-27,Preteky Formula E,True,166,166666,1.0
1341,5,1930,3,3,500,1930-07-27,Preteky Formula 2,True,250,250000,1.0
1342,6,1930,0,0,55,1930-07-27,Preteky Formula 3,False,166,166666,1.49
1343,1,1930,2,2,700,1930-08-31,Preteky Formula 1,True,1000,1000000,1.0
1344,3,1930,2,2,700,1930-08-31,Preteky Formula E,True,166,166666,1.0
1345,5,1930,1,1,244,1930-08-31,Preteky Formula 2,True,250,250000,1.0
1346,6,1930,0,0,55,1930-08-31,Preteky Formula 3,True,166,166666,1.12
1347,1,1930,1,1,244,1930-10-05,Preteky Formula 1,True,1000,1000000,1.42
1348,3,1930,3,3,500,1930-10-05,Preteky Formula E,True,166,166666,1.22
1349,5,1930,2,2,700,1930-10-05,Preteky Formula 2,True,250,250000,1.0
1350,6,1930,3,3,500,1930-10-05,Preteky Formula 3,True,166,166666,1.0
1351,1,1930,2,2,700,1930-11-09,Preteky Formula 1,True,1000,1000000,1.0
1352,3,1930,3,3,500,1930-11-09,Preteky Formula E,True,166,166666,1.0
1353,5,1930,2,2,700,1930-11-09,Preteky Formula 2,True,250,250000,1.0
1354,6,1930,0,0,55,1930-11-09,Preteky Formula 3,True,166,166666,1.0
1355,1,1930,1,1,244,1930-12-14,Preteky Formula 1,True,1000,1000000,1.0
1356,3,1930,1,1,244,1930-12-14,Preteky Formula E,True,166,166666,1.0
1357,5,1930,1,1,244,1930-12-14,Preteky Formula 2,True,250,250000,1.0
1358,6,1930,0,0,55,1930-12-14,Preteky Formula 3,True,166,166666,1.0
1359,1,1931,3,3,500,1931-02-01,Preteky Formula 1,True,1000,1000000,1.0
1360,3,1931,1,1,244,1931-02-01,Preteky Formula E,True,166,166666,1.0
1361,5,1931,0,0,55,1931-02-01,Preteky Formula 2,True,250,250000,1.0
1362,6,1931,3,3,500,1931-02-01,Preteky Formula 3,True,166,166666,1.0
1363,1,1931,1,1,244,1931-03-08,Preteky Formula 1,True,1000,1000000,1.0
1364,3,1931,0,0,55,1931-03-08,Preteky Formula E,True,166,166666,1.0
1365,5,1931,0,0,55,1931-03-08,Preteky Formula 2,True,250,250000,1.0
1366,6,1931,2,2,700,1931-03-08,Preteky Formula 3,True,166,166666,1.0
1367,1,1931,2,2,700,1931-04-12,Preteky Formula 1,True,1000,1000000,1.0
1368,3,1931,2,2,700,1931-04-12,Preteky Formula E,True,166,166666,1.0
1369,5,1931,0,0,55,1931-04-12,Preteky Formula 2,True,250,250000,1.0
1370,6,1931,3,3,500,1931-04-12,Preteky Formula 3,True,166,166666,1.0
1371,1,1931,3,3,500,1931-05-17,Preteky Formula 1,True,1000,1000000,1.0
1372,3,1931,0,0,55,1931-05-17,Preteky Formula E,True,166,166666,1.0
1373,5,1931,2,2,700,1931-05-17,Preteky Formula 2,True,250,250000,1.0
1374,6,1931,3,3,500,1931-05-17,Preteky Formula 3,True,166,166666,1.0
1375,1,1931,2,2,700,1931-06-21,Preteky Formula 1,True,1000,1000000,1.0
1376,3,1931,3,3,500,1931-06-21,Preteky Formula E,True,166,166666,1.0
1377,5,1931,2,2,700,1931-06-21,Preteky Formula 2,True,250,250000,1.0
1378,6,1931,3,3,500,1931-06-21,Preteky Formula 3,True,166,166666,1.0
1379,1,1931,2,2,700,1931-07-26,Preteky Formula 1,True,1000,1000000,1.0
1380,3,1931,2,2,700,1931-07-26,Preteky Formula E,True,166,166666,1.0
1381,5,1931,0,0,55,1931-07-26,Preteky Formula 2,True,250,250000,1.0
1382,6,1931,3,3,500,1931-07-26,Preteky Formula 3,False,166,166666,1.0
1383,1,1931,0,0,55,1931-08-30,Preteky Formula 1,True,1000,1000000,1.0
1384,3,1931,0,0,55,1931-08-30,Preteky Formula E,True,166,166666,1.0
1385,5,1931,2,2,700,1931-08-30,Preteky Formula 2,True,250,250000,1.0
1386,6,1931,3,3,500,1931-08-30,Preteky Formula 3,True,166,166666,1.0
1387,1,1931,1,1,244,1931-10-04,Preteky Formula 1,True,1000,1000000,1.0
1388,3,1931,1,1,244,1931-10-04,Preteky Formula E,True,166,166666,1.0
1389,5,1931,3,3,500,1931-10-04,Preteky Formula 2,True,250,250000,1.0
1390,6,1931,2,2,700,1931-10-04,Preteky Formula 3,True,166,166666,1.0
1391,1,1931,2,2,700,1931-11-08,Preteky Formula 1,True,1000,1000000,1.0
1392,3,1931,0,0,55,1931-11-08,Preteky Formula E,True,166,166666,1.0
1393,5,1931,3,3,500,1931-11-08,Preteky Formula 2,True,250,250000,1.47
1394,6,1931,0,0,55,1931-11-08,Preteky Formula 3,True,166,166666,1.0
1395,1,1931,2,2,700,1931-12-13,Preteky Formula 1,True,1000,1000000,1.0
1396,3,1931,0,0,55,1931-12-13,Preteky Formula E,True,166,166666,1.0
1397,5,1931,0,0,55,1931-12-13,Preteky Formula 2,True,250,250000,1.0
1398,6,1931,1,1,244,1931-12-13,Preteky Formula 3,True,166,166666,1.17
1399,1,1932,3,3,500,1932-01-31,Preteky Formula 1,True,1000,1000000,1.0
1400,3,1932,0,0,55,1932-01-31,Preteky Formula E,True,166,166666,1.0
1401,5,1932,2,2,700,1932-01-31,Preteky Formula 2,True,250,250000,1.0
1402,6,1932,1,1,244,1932-01-31,Preteky Formula 3,True,166,166666,1.35
1403,1,1932,3,3,500,1932-03-06,Preteky Formula 1,True,1000,1000000,1.0
1404,3,1932,0,0,55,1932-03-06,Preteky Formula E,True,166,166666,1.0
1405,5,1932,0,0,55,1932-03-06,Preteky Formula 2,True,250,250000,1.0
1406,6,1932,3,3,500,1932-03-06,Preteky Formula 3,True,166,166666,1.0
1407,1,1932,0,0,55,1932-04-10,Preteky Formula 1,True,1000,1000000,1.0
1408,3,1932,0,0,55,1932-04-10,Preteky Formula E,True,166,166666,1.0
1409,5,1932,0,0,55,1932-04-10,Preteky Formula 2,True,250,250000,1.0
1410,6,1932,0,0,55,1932-04-10,Preteky Formula 3,True,166,166666,1.0
1411,1,1932,1,1,244,1932-05-15,Preteky Formula 1,True,1000,1000000,1.0
1412,3,1932,1,1,244,1932-05-15,Preteky Formula E,True,166,166666,1.0
1413,5,1932,3,3,500,1932-05-15,Preteky Formula 2,True,250,250000,1.0
1414,6,1932,1,1,244,1932-05-15,Preteky Formula 3,True,166,166666,1.0
1415,1,1932,2,2,700,1932-06-19,Preteky Formula 1,True,1000,1000000,1.0
1416,3,1932,1,1,244,1932-06-19,Preteky Formula E,True,166,166666,1.0
1417,5,1932,0,0,55,1932-06-19,Preteky Formula 2,True,250,250000,1.0
1418,6,1932,0,0,55,1932-06-19,Preteky Formula 3,True,166,166666,1.0
1419,1,1932,0,0,55,1932-07-24,Preteky Formula 1,True,1000,1000000,1.0
1420,3,1932,3,3,500,1932-07-24,Preteky Formula E,True,166,166666,1.0
1421,5,1932,1,1,244,1932-07-24,Preteky Formula 2,True,250,250000,1.0
1422,6,1932,0,0,55,1932-07-24,Preteky Formula 3,False,166,166666,1.0
1423,1,1932,2,2,700,1932-08-28,Preteky Formula 1,True,1000,1000000,1.1400000000000001
1424,3,1932,1,1,244,1932-08-28,Preteky Formula E,True,166,166666,1.0
1425,5,1932,0,0,55,1932-08-28,Preteky Formula 2,True,250,250000,1.0
1426,6,1932,0,0,55,1932-08-28,Preteky Formula 3,True,166,166666,1.0
1427,1,1932,1,1,244,1932-10-02,Preteky Formula 1,True,1000,1000000,1.0
1428,3,1932,1,1,244,1932-10-02,Preteky Formula E,True,166,166666,1.0
1429,5,1932,3,3,500,1932-10-02,Preteky Formula 2,True,250,250000,1.0
1430,6,1932,0,0,55,1932-10-02,Preteky Formula 3,True,166,166666,1.0
1431,1,1932,0,0,55,1932-11-06,Preteky Formula 1,True,1000,1000000,1.0
1432,3,1932,2,2,700,1932-11-06,Preteky Formula E,True,166,166666,1.0
1433,5,1932,3,3,500,1932-11-06,Preteky Formula 2,True,250,250000,1.0
1434,6,1932,2,2,700,1932-11-06,Preteky Formula 3,True,166,166666,1.0
1435,1,1932,0,0,55,1932-12-11,Preteky Formula 1,True,1000,1000000,1.0
1436,3,1932,1,1,244,1932-12-11,Preteky Formula E,True,166,166666,1.0
1437,5,1932,2,2,700,1932-12-11,Preteky Formula 2,True,250,250000,1.0
1438,6,1932,2,2,700,1932-12-11,Preteky Formula 3,True,166,166666,1.0
1439,1,1933,3,3,500,1933-01-29,Preteky Formula 1,True,1000,1000000,1.0
1440,3,1933,1,1,244,1933-01-29,Preteky Formula E,True,166,166666,1.0
1441,5,1933,0,0,55,1933-01-29,Preteky Formula 2,True,250,250000,1.0
1442,6,1933,1,1,244,1933-01-29,Preteky Formula 3,True,166,166666,1.0
1443,1,1933,0,0,55,1933-03-05,Preteky Formula 1,True,1000,1000000,1.0
1444,3,1933,0,0,55,1933-03-05,Preteky Formula E,True,166,166666,1.0
1445,5,1933,0,0,55,1933-03-05,Preteky Formula 2,True,250,250000,1.0
1446,6,1933,1,1,244,1933-03-05,Preteky Formula 3,True,166,166666,1.0
